,Year,Country Code,Country Name,Region,Income Group,Lending Type,Military Expenditure ($Millions),Military Expenditure (% of GDP),GDP ($Billions),GDP PPP ($Billions),GDP Per Capita ($),GDP Per Capita PPP ($),Suicide Mortality Rate (Per 100K People),Life Expectancy at Birth (Years),Population (Millions),Group
139,2000,NAM,Namibia,Sub-Saharan Africa ,Upper middle income,IBRD,92.3977964878102,2.70673279864922,3.9222321648317497,9.32713907714939,2156.09024524858,5127.22162666302,19.3,51.99,1.819141,REST OF WORLD
140,2000,NCL,New Caledonia,East Asia & Pacific,High income,Not classified,,,3.42003204107385,,16039.169165098,,,75.1634146341463,0.21323,REST OF WORLD
141,2000,NER,Niger,Sub-Saharan Africa ,Low income,IDA,20.0849466835961,1.16461081638404,2.24175319281158,8.79660171371402,192.877725789359,756.848942451152,5,49.322,11.622665,REST OF WORLD
142,2000,NGA,Nigeria,Sub-Saharan Africa ,Lower middle income,Blend,368.64410946242305,0.543531645186578,69.17145162724651,281.714892286905,563.047086217561,2293.12448292984,4.9,47.193,122.851984,REST OF WORLD
143,2000,NIC,Nicaragua,Latin America & Caribbean ,Lower middle income,IDA,30.825265680678598,0.782751441383728,5.10958382737851,14.094719820665501,997.337969617267,2751.14367885396,5.5,67.234,5.123222,REST OF WORLD
144,2000,NLD,Netherlands,Europe & Central Asia,High income,Not classified,5971.8076285240495,1.43400434064074,417.47933744470697,507.623784725927,26214.498549887,31874.8780479427,9.6,77.9878048780488,15.925513,REST OF WORLD
145,2000,NOR,Norway,Europe & Central Asia,High income,Not classified,2922.34350999336,1.7058318732318,171.457201935968,166.105124890993,38178.2368777076,36986.4941984639,13.9,78.6341463414634,4.490967,REST OF WORLD
146,2000,NPL,Nepal,South Asia,Lower middle income,IDA,51.3581353085642,0.962150318323636,5.49425220790502,32.3235649429146,223.711891850609,1316.13285868664,8.5,62.614,24.5595,REST OF WORLD
147,2000,NRU,Nauru,East Asia & Pacific,High income,IBRD,,,0.0269309803429002,0.042642199253041795,2595.25685100705,4109.29934017942,,58.732,0.010377,REST OF WORLD
148,2000,NZL,New Zealand,East Asia & Pacific,High income,Not classified,858.414919473911,1.66874210670411,52.6232819567031,82.94297761129981,13641.1027183822,21500.6292898099,12.5,78.6365853658537,3.8577,REST OF WORLD
149,2000,OMN,Oman,Middle East & North Africa,High income,Not classified,1577.24317295189,7.08570878292736,19.5074525357607,92.79955144301171,8321.39386651557,39585.9796033157,6.2,73.466,2.344253,REST OF WORLD
150,2000,PAK,Pakistan,South Asia,Lower middle income,Blend,2973.0727219179803,4.16872271381496,99.4848023445277,397.29587279427,644.457156981743,2573.66112840912,8.8,62.102,154.369924,REST OF WORLD
151,2000,PAN,Panama,Latin America & Caribbean ,High income,IBRD,0,,12.304115,26.25389483023,4099.00653989315,8746.25168951849,5.4,74.001,3.001731,REST OF WORLD
152,2000,PER,Peru,Latin America & Caribbean ,Upper middle income,IBRD,912.005730659026,1.78896684869544,51.744749133213,133.309382894621,1941.318259717,5001.39518579328,3.1,70.424,26.654439,REST OF WORLD
153,2000,PHL,Philippines,East Asia & Pacific,Lower middle income,IBRD,1303.07768547914,1.60822662086796,83.6697882547279,267.983918154854,1073.26443619332,3437.53240956831,1.8,69.413,77.958223,REST OF WORLD
154,2000,PLW,Palau,East Asia & Pacific,High income,IBRD,,,0.149535827636719,0.195456618169378,7580.646235259,9908.57843300101,,70.4936585365854,0.019726,REST OF WORLD
155,2000,PNG,Papua New Guinea,East Asia & Pacific,Lower middle income,Blend,33.6069816257872,0.639107654317662,3.52133969907407,12.159159062265,639.279199918609,2207.42619039332,2.1,61.72,5.508297,REST OF WORLD
156,2000,POL,Poland,Europe & Central Asia,High income,IBRD,3146.10671250118,1.83033658531361,172.220451786957,408.35262390933,4501.47996121234,10673.4777116381,17,73.7487804878049,38.258629,REST OF WORLD
157,2000,PRI,Puerto Rico,Latin America & Caribbean ,High income,Not classified,,,61.7018,87.4077726998916,16192.1269719638,22938.0302340157,,75.977,3.810605,REST OF WORLD
158,2000,PRK,"Korea, Dem. People's Rep.",East Asia & Pacific,Low income,Not classified,0,,,,,,9.8,60.763,23.367059,REST OF WORLD
159,2000,PRT,Portugal,Europe & Central Asia,High income,Not classified,1664.67424289918,1.4064679631307,118.605192877388,194.263583306103,11526.3720667968,18879.0582089447,7.6,76.3146341463415,10.289898,REST OF WORLD
160,2000,PRY,Paraguay,Latin America & Caribbean ,Upper middle income,IBRD,110.2481671987,1.24493945384649,8.855705139558571,35.3856227402133,1728.34074341006,6906.10318986937,3.1,69.75,5.123819,REST OF WORLD
161,2000,PSE,West Bank and Gaza,Middle East & North Africa,Lower middle income,Not classified,,,4.3136,8.13090102669411,1476.17185000238,2782.50352623361,,70.388,2.922153,REST OF WORLD
162,2000,PYF,French Polynesia,East Asia & Pacific,High income,Not classified,,,3.59984548034359,,14346.1862627122,,,79.536,0.250927,REST OF WORLD
163,2000,QAT,Qatar,Middle East & North Africa,High income,Not classified,,,17.759890109890097,57.3063870973069,27494.7713320186,88718.2296374212,7.8,74.828,0.645937,REST OF WORLD
164,2000,ROU,Romania,Europe & Central Asia,High income,IBRD,935.569610340555,2.49891418426016,37.2537395111273,131.265462031229,1659.92904910528,5848.84514760676,12.9,71.1634146341463,22.442971,REST OF WORLD
165,2000,RUS,Russian Federation,Europe & Central Asia,High income,IBRD,9228.204143736759,3.30702983667541,259.71014219694297,1000.58102523843,1771.59411621094,6825.3916015625,53.8,65.4836585365854,146.596869,BRICS
166,2000,RWA,Rwanda,Sub-Saharan Africa ,Low income,IDA,61.3298571193956,3.53550295857988,2.06883721216681,5.00446636905517,255.097412853064,617.074371994237,15.8,47.129,8.109989,REST OF WORLD
167,2000,SAU,Saudi Arabia,Middle East & North Africa,High income,Not classified,19964.2666666667,10.5344033130193,189.514933333333,822.457653694246,8795.26166896934,38169.7112130168,3.2,72.467,21.54739,REST OF WORLD
168,2000,SDN,Sudan,Sub-Saharan Africa ,Low income,IDA,587.267572329197,4.79142088157686,12.2572991472936,88.5647392491715,378.157501220703,2732.365234375,4.3,58.319,26.298773,REST OF WORLD
169,2000,SEN,Senegal,Sub-Saharan Africa ,Lower middle income,IDA,62.3616526399766,1.04836027705155,6.01318500397525,19.5704366362688,619.642123524918,2016.6794980681,7.8,56.943,9.704287,REST OF WORLD
170,2000,SGP,Singapore,East Asia & Pacific,High income,Not classified,4330.7269310192805,4.51888629365982,96.0765399257409,176.346004851776,23852.8389514753,43781.2691497492,12.4,77.9512195121951,4.027887,REST OF WORLD
171,2000,SLB,Solomon Islands,East Asia & Pacific,Lower middle income,IDA,,,0.41984267422765204,0.6619812526411659,976.428268952486,1539.57005391245,14.4,67.225,0.429978,REST OF WORLD
172,2000,SLE,Sierra Leone,Sub-Saharan Africa ,Low income,IDA,23.310804351566798,2.51215561780176,0.635874002198748,3.13290874811696,138.713941615327,683.434327665142,5.7,45.05,4.584067,REST OF WORLD
173,2000,SLV,El Salvador,Latin America & Caribbean ,Upper middle income,IBRD,110.370320284698,0.840331038102095,11.7849277,26.2842098783772,1977.84061443838,4411.22585893139,6.2,69.865,5.958482,REST OF WORLD
174,2000,SMR,San Marino,Europe & Central Asia,High income,Not classified,,,1.00515938824397,1.43946670191774,37473.7869829611,53665.3879848542,,,0.026823,REST OF WORLD
175,2000,SOM,Somalia,Sub-Saharan Africa ,Low income,IDA,,,3.41279745020112,4.12821744406292,391.310112486964,473.339908382699,9.1,50.66,8.721465,REST OF WORLD
176,2000,SRB,Serbia,Europe & Central Asia,Upper middle income,IBRD,337.080608366223,5.1539431901456,6.87584598652121,45.247387392275,914.785719885861,6019.86489076939,23.1,71.5829268292683,7.516346,REST OF WORLD
177,2000,SSD,South Sudan,Sub-Saharan Africa ,Low income,IDA,,,,,,,4.3,46.028,6.11444,REST OF WORLD
178,2000,STP,Sao Tome and Principe,Sub-Saharan Africa ,Lower middle income,IDA,,,0.07619839482026709,0.263605662362925,530.208572722679,1834.23787774973,1.4,61.655,0.143714,REST OF WORLD
179,2000,SUR,Suriname,Latin America & Caribbean ,Upper middle income,IBRD,,,0.94767196969697,3.5917208964405196,1978.44661083547,7498.40478757848,21.5,65.508,0.478998,REST OF WORLD
180,2000,SVK,Slovak Republic,Europe & Central Asia,High income,Not classified,342.32276894685504,1.6553123819075,29.2425587965507,61.312909941225996,5426.62428119306,11378.0099803341,14.2,73.0512195121951,5.38872,REST OF WORLD
181,2000,SVN,Slovenia,Europe & Central Asia,High income,Not classified,222.391556805474,1.09316627543634,20.289627636676702,35.807650742339696,10201.3035366727,18003.5198624079,32,75.4121951219512,1.988925,REST OF WORLD
182,2000,SWE,Sweden,Europe & Central Asia,High income,Not classified,4789.44013690975,1.83267304982489,262.835454366855,262.809954154107,29624.9126748618,29622.0384751931,15.1,79.6439024390244,8.872109,REST OF WORLD
183,2000,SWZ,Eswatini,Sub-Saharan Africa ,Lower middle income,Blend,24.471060530301198,1.43520579097508,1.73809384036607,4.742809786832019,1686.6575322622,4602.45336889423,28.4,47.256,1.030496,REST OF WORLD
184,2000,SXM,Sint Maarten (Dutch part),Latin America & Caribbean ,High income,Not classified,,,,,,,,74.514,0.030519,REST OF WORLD
185,2000,SYC,Seychelles,Sub-Saharan Africa ,High income,IBRD,10.325841556086798,1.67933282099451,0.6542123942716399,1.18759225738412,8063.65500575169,14637.9590709361,9.2,72.7780487804878,0.081131,REST OF WORLD
186,2000,SYR,Syrian Arab Republic,Middle East & North Africa,Low income,IDA,897.044908654196,5.45365642119423,18.9370525434373,,1161.23708189034,,1.5,70.764,16.307654,REST OF WORLD
187,2000,TCA,Turks and Caicos Islands,Latin America & Caribbean ,High income,Not classified,,,,,,,,73.575,0.018744,REST OF WORLD
188,2000,TCD,Chad,Sub-Saharan Africa ,Low income,IDA,21.349034237109098,1.3620450030422,1.3885067715875599,6.39046845673911,168.117658247775,773.745302534528,7.8,47.443,8.259137,REST OF WORLD
189,2000,TGO,Togo,Sub-Saharan Africa ,Low income,IDA,,,2.1068487522546797,6.757797630116181,420.693695681975,1349.3910545985,10,54.742,5.008035,REST OF WORLD
190,2000,THA,Thailand,East Asia & Pacific,Upper middle income,IBRD,1881.00945357725,1.48823095007459,126.39222425379401,459.270578998631,2004.10705891031,7282.31040125359,12,72.316,63.066603,REST OF WORLD
191,2000,TJK,Tajikistan,Europe & Central Asia,Lower middle income,IDA,10.353281155930201,0.598174532502226,0.860541842263697,6.51180177594716,137.18190923442,1038.06852416455,3.8,63.26,6.272998,REST OF WORLD
192,2000,TKM,Turkmenistan,Europe & Central Asia,Upper middle income,IBRD,,,2.9046633109825,19.286953004580898,635.714466332445,4221.14156574617,12.5,65.026,4.569132,REST OF WORLD
193,2000,TLS,Timor-Leste,East Asia & Pacific,Lower middle income,Blend,,,0.3669243,1.1050921698025802,417.737943440047,1258.13125575228,3.6,58.568,0.87836,REST OF WORLD
194,2000,TON,Tonga,East Asia & Pacific,Upper middle income,IDA,,,0.20484848780648499,0.357138871646214,1996.51557758043,3480.78391125225,4.2,68.978,0.102603,REST OF WORLD
195,2000,TTO,Trinidad and Tobago,Latin America & Caribbean ,High income,IBRD,,,8.15433823295978,18.414986312342602,6120.94270389706,13822.9581470261,16.3,69.102,1.332203,REST OF WORLD
196,2000,TUN,Tunisia,Middle East & North Africa,Lower middle income,IBRD,332.389762745499,1.5479040325129,21.473528160778198,61.3138980539881,2170.50867078119,6197.50729219486,3.7,73.69,9.893316,REST OF WORLD
197,2000,TUR,Turkiye,Europe & Central Asia,Upper middle income,IBRD,9993.73019693899,3.66109466979562,274.294623164043,609.012301398467,4278.26311284951,9498.96441384638,4,71.861,64.113547,REST OF WORLD
198,2000,TUV,Tuvalu,East Asia & Pacific,Upper middle income,IDA,,,0.0150739755349377,0.024320741891743203,1564.01489260611,2523.42206803727,,63.499,0.009638,REST OF WORLD
199,2000,TZA,Tanzania,Sub-Saharan Africa ,Lower middle income,IDA,135.055952644211,1.48726401206321,13.3717670817428,38.7354865758113,399.325439453125,1156.7705078125,8.9,52.362,34.463704,REST OF WORLD
200,2000,UGA,Uganda,Sub-Saharan Africa ,Low income,IDA,141.303025880522,1.76460770822564,6.19324683709687,26.981198607266702,257.829605739453,1123.24794768722,10.2,48.342,24.020697,REST OF WORLD
201,2000,UKR,Ukraine,Europe & Central Asia,Upper middle income,IBRD,696.404379961877,2.1510492369186,32.3750839348241,209.531326339888,658.344604492188,4260.8017578125,39.1,67.6756097560976,49.1765,REST OF WORLD
202,2000,URY,Uruguay,Latin America & Caribbean ,High income,IBRD,555.9687923567719,2.43597728787045,22.823270892109402,35.6973460875472,6932.47813396337,10842.9274823181,16,75.025,3.292224,REST OF WORLD
203,2000,USA,United States,North America,High income,Not classified,320086.324211196,3.11224214697679,10250.952,10250.952,36329.9702595751,36329.9702595751,11,76.6365853658537,282.162411,G7
204,2000,UZB,Uzbekistan,Europe & Central Asia,Lower middle income,Blend,115.375384615385,1.15177987264903,13.760513969314,65.543503196849,558.226802377,2658.92250011558,10.1,65.724,24.6504,REST OF WORLD
205,2000,VCT,St. Vincent and the Grenadines,Latin America & Caribbean ,Upper middle income,Blend,,,0.42794603703703704,0.7383718073366261,3760.08045686378,6487.58759839936,5.7,71.377,0.113813,REST OF WORLD
206,2000,VEN,"Venezuela, RB",Latin America & Caribbean ,Not classified,IBRD,1788.32208033625,1.52657012884905,117.146466002661,283.948886276985,4795.63474781717,11624.0394789456,5.4,72.478,24.427729,REST OF WORLD
207,2000,VGB,British Virgin Islands,Latin America & Caribbean ,High income,Not classified,,,,,,,,73.966,0.020104,REST OF WORLD
208,2000,VIR,Virgin Islands (U.S.),Latin America & Caribbean ,High income,Not classified,,,,,,,,76.619512195122,0.108642,REST OF WORLD
209,2000,VNM,Viet Nam,East Asia & Pacific,Lower middle income,IBRD,,,31.1725184033162,201.689720072036,394.583136574358,2552.99752593495,6.1,72.462,79.001142,REST OF WORLD
210,2000,VUT,Vanuatu,East Asia & Pacific,Lower middle income,IDA,,,0.272014627835262,0.41095496183964303,1416.19702737102,2139.56580192865,19.1,68.966,0.192074,REST OF WORLD
211,2000,WSM,Samoa,East Asia & Pacific,Lower middle income,IDA,,,0.258856139798489,0.556292193044471,1406.76568300557,3023.19569282026,13.7,70.746,0.184008,REST OF WORLD
212,2000,XKX,Kosovo,Europe & Central Asia,Upper middle income,IDA,,,,,,,,74.072,1.823286,REST OF WORLD
213,2000,YEM,"Yemen, Rep.",Middle East & North Africa,Low income,IDA,473.664032451552,4.91539236509943,9.67931677018633,51.4861969473165,519.591639254824,2763.81051535085,6.1,62.588,18.6287,REST OF WORLD
214,2000,ZAF,South Africa,Sub-Saharan Africa ,Upper middle income,IBRD,1891.7250134369299,1.38728913141799,151.752757215309,381.771803877016,3241.66139605189,8155.20548976471,22.4,58.47,46.813266,BRICS
215,2000,ZMB,Zambia,Sub-Saharan Africa ,Lower middle income,IDA,,,3.60063211141414,17.115278104752,364.026145370374,1730.36525882892,13.3,45.231,9.891136,REST OF WORLD
216,2000,ZWE,Zimbabwe,Sub-Saharan Africa ,Lower middle income,Blend,346.3,3.05379188712522,6.6899576,26.4810256243758,565.284389703613,2237.57926489714,13.3,44.686,11.834676,REST OF WORLD
217,2001,ABW,Aruba,Latin America & Caribbean ,High income,Not classified,,,1.89645698324022,2.91875474049044,20911.1927670907,32183.5103868128,,73.647,0.090691,REST OF WORLD
218,2001,AFG,Afghanistan,South Asia,Low income,IDA,,,2.81357175387253,15.1663338554022,142.903364432457,770.309174116423,5,55.798,19.688632,REST OF WORLD
219,2001,AGO,Angola,Sub-Saharan Africa ,Lower middle income,IBRD,404.29913999066105,4.52435381521461,8.93607911773136,57.4069830856472,527.46411051877,3388.52452758099,8.6,46.59,16.941587,REST OF WORLD
220,2001,ALB,Albania,Europe & Central Asia,Upper middle income,IBRD,53.2320451615151,1.30929137475594,3.9221007935403,13.1613025326684,1281.6598256178,4300.83610719667,4.5,75.639,3.060173,REST OF WORLD
221,2001,AND,Andorra,Europe & Central Asia,High income,Not classified,,,1.54826580805802,2.4296385309896404,22829.0446484521,35824.8087730705,,,0.06782,REST OF WORLD
222,2001,ARE,United Arab Emirates,Middle East & North Africa,High income,Not classified,5797.95779441797,5.61210552340521,103.31164057181799,330.772370331819,29909.0094348435,95759.5280675339,8.6,74.636,3.454198,REST OF WORLD
223,2001,ARG,Argentina,Latin America & Caribbean ,Upper middle income,IBRD,3183.5917958979503,1.18423354187058,268.69675,418.30358338220003,7168.97587232911,11160.5678020884,10.3,74.186,37.480493,REST OF WORLD
224,2001,ARM,Armenia,Europe & Central Asia,Upper middle income,IBRD,66.2476264597048,3.12724938530975,2.11846791337873,9.135524002778629,676.150011307766,2915.77919059888,3.1,70.932,3.133133,REST OF WORLD
225,2001,ASM,American Samoa,East Asia & Pacific,High income,Not classified,,,,,,,,,0.058324,REST OF WORLD
226,2001,ATG,Antigua and Barbuda,Latin America & Caribbean ,High income,IBRD,,,0.8775148148148151,1.40589155946117,11513.6759799884,18446.3892863763,1.9,75.078,0.076215,REST OF WORLD
227,2001,AUS,Australia,East Asia & Pacific,High income,Not classified,7043.14589539887,1.87009387891872,379.62930167510797,532.864799310005,19695.7297379144,27645.8140289701,12.2,79.6341463414634,19.274701,REST OF WORLD
228,2001,AUT,Austria,Europe & Central Asia,High income,Not classified,1788.79831052966,0.908240040709509,197.508773215323,238.949262917233,24558.7636778868,29711.5838626165,18.6,78.5756097560976,8.042293,REST OF WORLD
229,2001,AZE,Azerbaijan,Europe & Central Asia,Upper middle income,IBRD,131.963660064189,2.31206260817217,5.70761620372011,30.5895299235798,703.670998584686,3771.2705793939,3.4,65.51,8.1112,REST OF WORLD
230,2001,BDI,Burundi,Sub-Saharan Africa ,Low income,IDA,53.2303731063777,6.07173715802774,0.876794723068586,3.50500907918927,135.606475784646,542.090316372566,10.8,48.431,6.465729,REST OF WORLD
231,2001,BEL,Belgium,Europe & Central Asia,High income,Not classified,3036.03547171837,1.27650416647228,236.74614160437,296.218031614831,23015.0712632462,28796.5795804462,22.3,77.9731707317073,10.28657,REST OF WORLD
232,2001,BEN,Benin,Sub-Saharan Africa ,Lower middle income,IDA,13.112535622252,0.357971127306215,3.66622263513875,12.9998807811942,508.34744771123,1802.52452546987,8.8,56.66,7.212041,REST OF WORLD
233,2001,BFA,Burkina Faso,Sub-Saharan Africa ,Low income,IDA,36.832965231045,1.1555150239697,3.19037108094768,11.654669659066201,260.443473110803,951.419934218013,8.2,51.071,12.249764,REST OF WORLD
234,2001,BGD,Bangladesh,South Asia,Lower middle income,IDA,705.481695212977,1.28842277551655,53.9912898443291,218.55923913388,410.048540904043,1659.89546399693,5.7,66.135,131.670484,REST OF WORLD
